State_id,Year,Month,Day,payment_value,payment_installments,product_description_lenght,product_name_lenght,product_photos_qty
7,2017,August,7,1043.51,10,1061,55,2
7,2017,August,8,87.46,4,1499,52,7
7,2017,August,10,174.55,2,667,115,6
7,2017,August,11,162.41,9,935,88,4
7,2017,August,14,364.33,9,1087,112,3
7,2017,August,15,102.93,1,422,50,7
7,2017,August,16,1202.85,60,2278,348,9
7,2017,August,17,547.12,4,1889,200,10
7,2017,August,18,556.75,1,868,60,1
7,2017,August,20,280.68,3,2743,159,6
7,2017,August,21,229.81,11,1453,81,2
7,2017,August,22,121.1,3,1141,58,4
7,2017,August,24,270.19,2,795,118,6
7,2017,August,25,675.23,6,4412,150,6
7,2017,August,26,34.78,1,343,45,2
7,2017,August,27,88.72,2,882,46,1
7,2017,August,28,61.79,2,236,59,1
7,2017,August,29,370.25,7,4013,153,6
7,2017,August,30,113.25,10,1161,112,6
7,2017,September,1,214.56,6,916,44,2
7,2017,September,3,93.88,1,1515,59,1
7,2017,September,4,147.34,7,373,54,2
7,2017,September,5,385.73,2,1246,97,3
7,2017,September,6,525.4,4,1687,112,3
7,2017,September,7,1986.45,12,4615,107,8
7,2017,September,9,198.88,2,1320,90,2
7,2017,September,10,108.73,1,202,27,5
7,2017,September,11,98.7,1,396,25,2
7,2017,September,12,173.85,4,603,53,1
7,2017,September,13,420.03,18,1565,174,7
7,2017,September,14,143.22,1,625,52,8
7,2017,September,15,388.44,18,2486,130,5
7,2017,September,18,59.14,1,296,39,1
7,2017,September,19,647.08,32,3062,175,5
7,2017,September,20,1255.32,20,4480,102,2
7,2017,September,21,736.24,16,3429,131,4
7,2017,September,25,1434.04,29,8108,306,16
7,2017,September,26,481.41,16,1795,114,4
7,2017,September,27,823.83,1,1044,41,1
7,2017,October,1,175.62,4,415,117,4
7,2017,October,2,903.79,7,1565,216,7
7,2017,October,3,117.92,4,702,45,1
7,2017,October,4,841.28,12,3978,272,16
7,2017,October,5,88.72,1,217,39,1
7,2017,October,6,63.05,1,444,52,4
7,2017,October,8,1531.6,10,720,78,2
7,2017,October,9,1878.37,9,6635,237,5
7,2017,October,10,571.96,6,2092,155,8
7,2017,October,12,4178.94,18,3947,193,5
7,2017,October,13,346.41,9,2127,197,7
7,2017,October,14,47.79,1,450,47,4
7,2017,October,17,1707.79,12,8711,237,16
7,2017,October,18,366.62,9,1255,120,5
7,2017,October,20,334.78,11,1273,111,5
7,2017,October,23,1012.37,37,5485,283,7
7,2017,October,24,1720.23,16,4414,180,11
7,2017,October,25,264.54,5,985,55,1
7,2017,October,26,80.89,1,1646,43,6
7,2017,October,27,897.76,9,1078,119,7
7,2017,October,28,801.84,2,660,60,3
7,2017,October,30,118.93,1,995,54,1
7,2017,October,31,1391.79,8,3632,55,4
7,2017,November,2,154.63,10,986,94,3
7,2017,November,3,6767.46,64,21581,732,18
7,2017,November,4,108.96,2,729,48,1
7,2017,November,5,385.02,3,1454,171,8
7,2017,November,6,799.65,2,3068,103,3
7,2017,November,8,30.79,3,345,34,1
7,2017,November,9,138.05,2,1166,57,5
7,2017,November,10,324.11,5,1006,80,7
7,2017,November,11,199.04,2,4317,104,3
7,2017,November,12,584.76,12,4037,171,8
7,2017,November,13,1498.88,10,4490,70,2
7,2017,November,15,522.9,8,463,168,3
7,2017,November,16,476.47,5,1836,213,12
7,2017,November,17,980.64,5,3467,276,12
7,2017,November,18,167.08,4,3581,106,3
7,2017,November,19,45.78,4,755,60,6
7,2017,November,20,202.88,3,386,27,2
7,2017,November,21,260.71,3,1017,122,12
7,2017,November,22,556.31,4,2135,95,3
7,2017,November,23,120.35,2,512,113,5
7,2017,November,24,5261.83,80,13809,764,22
7,2017,November,25,330.36,7,1144,141,4
7,2017,November,26,996.75,18,2943,223,7
7,2017,November,27,302.59,16,1953,140,12
7,2017,November,28,113.39,2,859,56,1
7,2017,November,29,161.46,2,3831,32,1
7,2017,November,30,400.19,21,1352,149,8
7,2017,December,1,342.44,6,878,139,5
7,2017,December,2,375.32,3,1211,87,3
7,2017,December,3,379.08,7,555,50,2
7,2017,December,4,447.46,3,1342,101,3
7,2017,December,5,2779,31,4223,477,16
7,2017,December,6,648.24,12,557,112,9
7,2017,December,7,522.02,4,1901,172,9
7,2017,December,8,1946.94,17,6158,216,10
7,2017,December,9,710.2,19,1898,170,6
7,2017,December,10,81.79,1,746,43,4
7,2017,December,11,905.82,20,2376,148,7
7,2017,December,15,174.05,4,1418,109,4
7,2017,December,16,512.11,11,1475,98,3
7,2017,December,18,456.19,18,3572,145,4
7,2017,December,20,659.53,3,3650,118,18
7,2017,December,23,188.56,3,790,59,5
7,2017,December,25,552.65,7,2084,98,9
7,2017,December,26,184.28,6,1676,162,11
7,2017,December,29,441.51,8,535,101,6
7,2017,December,30,566.39,10,2768,93,2
7,2017,December,31,135.92,12,513,57,9
7,2018,January,3,81.06,4,1656,82,7
7,2018,January,4,44.78,1,776,60,6
7,2018,January,5,399.37,7,1918,128,3
7,2018,January,6,2418.5,37,3714,376,13
7,2018,January,8,681.75,19,3523,267,12
7,2018,January,9,194.02,7,593,104,2
7,2018,January,10,595.51,4,1701,112,6
7,2018,January,11,380.33,5,2411,97,9
7,2018,January,12,212.25,3,1071,137,28
7,2018,January,13,69.49,1,348,56,2
7,2018,January,14,978.69,22,7833,355,21
7,2018,January,15,824.49,21,6679,314,14
7,2018,January,16,2402.05,15,4471,237,14
7,2018,January,17,312.91,2,2372,30,9
7,2018,January,18,1329.94,9,7294,313,18
7,2018,January,19,402.73,6,684,58,2
7,2018,January,20,427.46,7,2908,173,11
7,2018,January,21,472.04,9,1667,80,3
7,2018,January,22,470.04,6,2553,267,18
7,2018,January,23,272.09,4,2995,205,17
7,2018,January,24,467.18,13,5089,242,6
7,2018,January,25,2231.39,18,2886,267,16
7,2018,January,26,543.38,14,2580,173,6
7,2018,January,28,239.39,13,3533,102,5
7,2018,January,29,927.47,21,3031,294,21
7,2018,January,30,202.12,2,734,94,8
7,2018,January,31,312.64,12,3122,164,14
7,2018,February,2,210.64,2,830,54,4
7,2018,February,3,135.01,2,696,103,2
7,2018,February,4,644.35,10,3014,203,17
7,2018,February,5,483.29,10,4640,128,4
7,2018,February,6,248.93,8,893,89,4
7,2018,February,7,526.37,4,1670,98,2
7,2018,February,8,259.16,2,2109,110,2
7,2018,February,9,491.5,6,1690,156,3
7,2018,February,10,46.78,4,419,55,3
7,2018,February,11,862.37,14,1071,161,6
7,2018,February,12,30.44,1,400,39,1
7,2018,February,13,343.12,5,3834,115,7
7,2018,February,14,886.08,12,5723,309,15
7,2018,February,15,472.93,7,3137,168,4
7,2018,February,16,222.15,5,1687,142,5
7,2018,February,17,380.14,7,2162,153,9
7,2018,February,18,103.78,2,1054,32,1
7,2018,February,19,807.85,3,2184,151,3
7,2018,February,20,91.74,9,874,48,1
7,2018,February,21,152.69,4,2267,75,2
7,2018,February,22,196.57,5,1645,137,6
7,2018,February,23,413.56,10,5027,208,10
7,2018,February,25,140.29,1,,,
7,2018,February,26,474.37,11,575,139,3
7,2018,February,27,107.47,2,1371,102,7
7,2018,February,28,1787.66,46,6815,439,15
7,2018,March,1,190.57,4,1183,66,5
7,2018,March,2,574.51,3,2961,124,5
7,2018,March,3,88.18,2,2129,77,2
7,2018,March,4,525.16,3,1459,110,8
7,2018,March,5,1095.54,61,9004,200,7
7,2018,March,7,293.53,6,614,112,6
7,2018,March,8,82.92,5,1461,113,5
7,2018,March,9,568.77,19,2844,237,25
7,2018,March,10,567.04,8,2113,90,3
7,2018,March,11,870.95,7,4886,84,12
7,2018,March,12,594.69,4,623,33,1
7,2018,March,13,116.25,1,927,63,9
7,2018,March,14,324.04,2,680,116,4
7,2018,March,15,1163.24,9,4232,166,9
7,2018,March,16,377.06,8,339,59,1
7,2018,March,18,377.19,12,1240,141,4
7,2018,March,19,636.99,10,3161,147,9
7,2018,March,20,1071.71,22,3486,239,12
7,2018,March,21,331.23,3,944,105,2
7,2018,March,22,77.1,1,1594,26,6
7,2018,March,23,48.28,2,347,49,1
7,2018,March,24,240.96,7,575,117,6
7,2018,March,25,237.22,8,924,80,2
7,2018,March,27,417.21,13,3513,116,2
7,2018,March,28,931.09,9,2368,207,19
7,2018,March,29,104.86,3,1054,32,1
7,2018,March,30,658.62,9,10713,144,3
7,2018,March,31,222.16,1,1430,57,8
7,2018,April,3,193.15,9,1517,97,5
7,2018,April,4,1287.86,20,5021,210,20
7,2018,April,5,278.26,5,2041,57,3
7,2018,April,6,1388.3,8,554,60,1
7,2018,April,7,444.51,3,2421,110,3
7,2018,April,8,274.81,4,2066,160,13
7,2018,April,9,326.71,6,2795,51,5
7,2018,April,10,1264.56,26,6607,259,18
7,2018,April,11,125.41,1,273,55,1
7,2018,April,12,475.79,12,1290,159,8
7,2018,April,13,330.5,10,1322,113,3
7,2018,April,14,899.48,12,1854,231,8
7,2018,April,16,316.68,2,1255,113,4
7,2018,April,17,109.1,5,1157,110,7
7,2018,April,18,579.73,20,3794,247,8
7,2018,April,19,1697.72,27,2974,184,9
7,2018,April,21,67.05,3,3059,45,3
7,2018,April,23,848.13,19,9126,343,18
7,2018,April,24,564.61,28,2697,234,11
7,2018,April,25,415.2,10,2769,117,8
7,2018,April,26,1205.88,17,3427,245,11
7,2018,April,27,463.38,3,895,109,4
7,2018,April,29,170.77,3,804,60,1
7,2018,April,30,1069.64,12,3486,162,7
7,2018,May,1,324.29,3,2804,101,7
7,2018,May,2,1516.54,16,5904,421,18
7,2018,May,3,2782.95,17,4658,198,7
7,2018,May,4,306.49,1,771,57,1
7,2018,May,5,394.68,11,1670,214,15
7,2018,May,6,190.02,7,1064,66,7
7,2018,May,7,882.52,23,5117,213,12
7,2018,May,8,2001.23,25,3803,158,5
7,2018,May,9,482.45,11,2043,142,9
7,2018,May,10,479.39,8,2445,263,7
7,2018,May,11,587.57,7,3961,163,9
7,2018,May,12,1904.71,55,23896,1343,52
7,2018,May,14,139.42,2,856,54,3
7,2018,May,15,1688.33,14,6236,354,14
7,2018,May,17,866.31,9,2700,105,10
7,2018,May,18,189.82,2,971,41,1
7,2018,May,19,110.26,1,415,49,6
7,2018,May,20,35.71,1,400,39,1
7,2018,May,21,139.84,2,278,74,2
7,2018,May,23,2274.78,30,2038,175,15
7,2018,May,24,59.18,1,644,60,1
7,2018,May,25,54.38,1,246,30,1
7,2018,May,27,89.55,1,586,50,1
7,2018,May,28,922.35,22,3013,252,23
7,2018,May,29,58.05,5,509,56,3
7,2018,May,30,123.53,4,404,54,4
7,2018,May,31,52.05,4,132,29,3
7,2018,June,1,19457.04,60,6198,310,6
7,2018,June,6,245.51,7,1428,117,8
7,2018,June,8,281.53,6,2951,83,5
7,2018,June,9,272.16,4,776,48,2
7,2018,June,10,753.52,13,2245,140,10
7,2018,June,11,220.28,5,1885,102,4
7,2018,June,12,77.32,2,1532,100,4
7,2018,June,13,609.01,18,2732,288,11
7,2018,June,14,1351.87,13,2194,229,8
7,2018,June,15,1144.99,8,2662,125,3
7,2018,June,16,322.95,10,756,51,1
7,2018,June,18,808.69,10,2009,134,12
7,2018,June,19,672.02,17,3471,275,10
7,2018,June,20,311.98,10,2466,198,6
7,2018,June,21,1039.36,5,2387,146,6
7,2018,June,22,393.53,5,4183,155,5
7,2018,June,23,478.96,2,4411,85,4
7,2018,June,24,178.71,9,1215,107,4
7,2018,June,25,554.85,17,1880,157,13
7,2018,June,26,32.96,1,3152,59,1
7,2018,June,27,660.84,16,4268,226,7
7,2018,June,28,423.48,15,4436,166,8
7,2018,June,29,613.79,8,1670,110,3
7,2018,June,30,212.63,4,985,116,5
7,2018,July,1,5906.39,19,4506,253,7
7,2018,July,2,471.15,4,2226,164,7
7,2018,July,3,160.05,8,241,59,6
7,2018,July,4,1166.08,16,2226,172,4
7,2018,July,6,268.45,5,1324,42,1
7,2018,July,9,218.51,1,993,55,4
7,2018,July,10,332.96,8,1139,47,3
7,2018,July,11,67.49,3,312,57,6
7,2018,July,12,51.12,1,1158,42,1
7,2018,July,13,1158.89,9,6914,236,14
7,2018,July,15,871.2,8,4765,99,3
7,2018,July,16,36.96,1,424,48,1
7,2018,July,17,414.44,6,384,108,2
7,2018,July,18,72.27,2,532,53,1
7,2018,July,20,481.88,17,803,149,4
7,2018,July,21,304.59,1,2324,56,1
7,2018,July,22,767.23,5,3614,203,13
7,2018,July,23,273.47,8,1448,156,3
7,2018,July,24,143.44,9,759,108,8
7,2018,July,25,381.58,4,1758,114,5
7,2018,July,27,1123.44,8,4310,200,11
7,2018,July,28,107.59,5,601,51,1
7,2018,July,29,188.56,3,1384,152,7
7,2018,July,30,1452.16,6,2013,166,7
7,2018,July,31,1699.01,19,6709,330,12
7,2018,August,1,1454.27,7,3959,141,13
7,2018,August,2,72.27,1,1754,54,1
7,2018,August,3,482.72,7,2850,161,9
7,2018,August,4,215.95,4,1252,111,9
7,2018,August,5,351.97,7,4737,164,8
7,2018,August,6,196.17,8,511,56,6
7,2018,August,7,174.63,11,1523,96,7
7,2018,August,8,587.54,5,1250,89,5
7,2018,August,10,673.78,8,1152,86,3
7,2018,August,11,147.64,1,853,51,6
7,2018,August,12,855.58,19,4023,275,12
7,2018,August,13,52.92,1,197,56,5
7,2018,August,14,305.43,4,3545,113,2
7,2018,August,15,96.21,2,733,90,5
7,2018,August,16,176.88,1,204,57,1
7,2018,August,17,478.75,25,5274,391,20
7,2018,August,19,157.34,2,2400,112,4
7,2018,August,20,378.58,9,1771,120,12
7,2018,August,22,116.62,3,531,46,6
7,2018,August,24,1303.08,12,2835,259,11
8,2016,October,4,40.79,1,331,32,1
8,2016,October,8,878.71,20,1127,78,4
8,2016,October,10,75.84,3,444,40,4
8,2017,January,5,91.92,1,398,59,6
8,2017,January,15,374.28,8,625,51,1
8,2017,January,16,93.72,1,1538,63,2
8,2017,January,17,254.19,3,1750,101,5
8,2017,January,24,669.46,16,1994,109,2
8,2017,January,25,764.06,17,3158,291,25
8,2017,January,26,668.97,38,6709,209,12
8,2017,January,27,314,6,3032,116,4
8,2017,January,28,835.49,10,4936,139,6
8,2017,January,29,657.84,13,2733,313,16
8,2017,January,30,114.1,1,524,53,1
8,2017,January,31,315.62,6,1042,93,2
8,2017,February,1,292.12,9,2700,91,5
8,2017,February,2,1326.52,19,3773,289,17
8,2017,February,3,276.82,12,1715,211,16
8,2017,February,4,191.79,2,5314,107,8
8,2017,February,5,669.91,16,4250,330,16
8,2017,February,7,74.6,1,297,56,2
8,2017,February,8,223.66,11,3904,89,3
8,2017,February,9,104.02,1,462,50,2
8,2017,February,10,332.05,7,2123,72,3
8,2017,February,11,574.6,20,2742,104,4
8,2017,February,12,239.95,4,,,
8,2017,February,13,371.89,5,2328,81,2
8,2017,February,14,788.27,11,3426,196,11
8,2017,February,15,72.27,1,1179,54,1
8,2017,February,16,364.87,4,2994,103,6
8,2017,February,17,1136.83,39,2177,229,8
8,2017,February,19,436.52,7,3458,126,6
8,2017,February,20,293.79,3,1899,148,3
8,2017,February,22,69.9,1,444,51,1
8,2017,February,23,368.47,9,3427,179,11
8,2017,February,24,1045.92,41,18922,577,19
8,2017,February,25,36.77,1,379,38,4
8,2017,February,26,120.14,10,512,54,1
8,2017,February,27,361.98,6,408,41,2
8,2017,February,28,95.34,1,202,27,5
8,2017,March,1,167.83,3,8238,154,21
8,2017,March,2,566.13,10,3095,197,6
8,2017,March,3,1583.53,2,4447,110,7
8,2017,March,4,435.31,20,5847,244,7
8,2017,March,5,1135.15,23,11089,424,27
8,2017,March,6,307.49,8,3243,183,9
8,2017,March,7,2966.24,10,2303,395,21
8,2017,March,8,851.88,11,7016,227,9
8,2017,March,9,632.02,7,5503,95,9
8,2017,March,10,600.74,7,3250,125,3
8,2017,March,11,2422.01,14,6698,143,8
8,2017,March,12,229.76,2,,,
8,2017,March,13,128.15,1,1599,63,5
8,2017,March,14,698.88,15,5298,324,13
8,2017,March,15,1818.53,30,5054,301,14
8,2017,March,16,865.39,9,2666,171,7
8,2017,March,17,542.49,11,2132,163,7
8,2017,March,18,744.66,6,690,38,2
8,2017,March,19,211.37,3,3734,53,5
8,2017,March,20,1364.5,43,6526,388,24
8,2017,March,21,321.54,1,824,51,1
8,2017,March,22,376.99,13,1929,173,9
8,2017,March,23,310,13,862,144,9
8,2017,March,24,150.29,2,673,116,6
8,2017,March,25,569.9,10,1480,179,5
8,2017,March,26,464.78,10,1616,132,9
8,2017,March,27,183.2,18,570,108,4
8,2017,March,28,47.95,4,248,48,3
8,2017,March,29,383.17,19,874,85,3
8,2017,March,30,2895.42,27,4506,263,13
8,2017,March,31,698.63,12,2114,179,5
8,2017,April,1,513.38,9,1376,93,3
8,2017,April,2,283.52,4,1952,113,2
8,2017,April,3,3457.15,62,5355,349,9
8,2017,April,4,1523.76,24,3712,251,14
8,2017,April,5,3009.53,10,1545,34,2
8,2017,April,6,397.95,12,2514,210,9
8,2017,April,7,699.28,7,1370,112,13
8,2017,April,8,1147.54,21,1136,77,5
8,2017,April,9,1175.49,18,2764,224,11
8,2017,April,10,253.51,2,1575,110,5
8,2017,April,11,1740.75,42,5494,464,23
8,2017,April,13,766.1,8,4547,241,18
8,2017,April,14,278.08,9,1507,101,2
8,2017,April,15,110.58,5,830,87,5
8,2017,April,16,673.82,12,3703,208,11
8,2017,April,17,522.27,20,3632,154,6
8,2017,April,18,1565.88,26,2126,130,3
8,2017,April,19,363.86,6,2081,147,7
8,2017,April,20,501.11,12,2257,262,5
8,2017,April,21,494.78,25,1246,223,4
8,2017,April,22,138.17,9,,,
8,2017,April,23,328.26,20,2094,171,12
8,2017,April,24,733.73,18,4353,222,10
8,2017,April,26,2488.55,50,3427,414,30
8,2017,April,27,717.32,20,2802,105,4
8,2017,April,28,1652.99,30,7013,421,14
8,2017,April,29,679.37,20,1499,187,7
8,2017,April,30,284.97,9,1837,166,4
8,2017,May,1,381.58,10,2746,189,11
8,2017,May,2,1130.08,42,3632,420,16
8,2017,May,3,692.88,12,2091,164,10
8,2017,May,4,380.9,7,1923,190,10
8,2017,May,5,1193.89,3,710,107,3
8,2017,May,6,759.08,6,3061,156,5
8,2017,May,7,207.85,10,1431,176,8
8,2017,May,8,902.64,29,9080,379,13
8,2017,May,9,5088.43,47,14651,667,20
8,2017,May,10,79.56,2,341,59,2
8,2017,May,11,566.33,11,3252,198,8
8,2017,May,12,372.29,11,2766,175,8
8,2017,May,13,1549.87,28,4940,354,14
8,2017,May,14,1108.45,30,6055,350,10
8,2017,May,15,556.29,26,8937,447,30
8,2017,May,16,2105.21,58,10430,307,18
8,2017,May,17,1424.59,22,3471,358,13
8,2017,May,18,262.94,14,1357,144,7
8,2017,May,19,225.78,5,2674,124,6
8,2017,May,21,1240.66,21,7296,393,18
8,2017,May,22,153.35,5,1526,131,5
8,2017,May,23,847.51,17,1519,154,6
8,2017,May,24,538.48,21,1675,173,5
8,2017,May,25,838.29,20,3660,238,14
8,2017,May,26,500.67,15,2673,134,5
8,2017,May,27,570.02,21,1428,148,4
8,2017,May,28,495.14,7,3366,213,5
8,2017,May,29,538.57,20,2723,171,13
8,2017,May,30,833.45,32,11097,602,15
8,2017,May,31,2078.16,46,4814,280,8
8,2017,June,1,1103.25,16,3328,307,23
8,2017,June,2,970.82,28,12328,671,24
8,2017,June,3,715.8,12,4445,227,12
8,2017,June,4,79.88,1,806,46,1
8,2017,June,5,3298.32,22,8075,295,11
8,2017,June,6,1149.83,13,2745,198,12
8,2017,June,7,1290.96,40,3991,313,19
8,2017,June,8,228.03,1,1628,60,1
8,2017,June,9,452.52,7,4109,139,6
8,2017,June,10,367.33,6,1492,77,4
8,2017,June,11,164.68,4,491,90,3
8,2017,June,12,6415.3,21,4100,481,11
8,2017,June,13,290.82,11,5495,192,10
8,2017,June,14,2725.74,23,9092,469,32
8,2017,June,15,2189.89,31,4736,417,18
8,2017,June,16,1045.78,49,14235,489,37
8,2017,June,17,167.62,4,2073,88,3
8,2017,June,18,864.34,7,1142,176,4
8,2017,June,19,2765.28,33,8276,446,26
8,2017,June,20,198.4,10,1116,168,5
8,2017,June,22,87.7,2,598,44,4
8,2017,June,23,518.44,15,2654,165,7
8,2017,June,24,350.8,16,1598,82,2
8,2017,June,25,479.17,10,2212,57,4
8,2017,June,26,211.03,9,2054,183,9
8,2017,June,27,2045.03,45,5385,339,12
8,2017,June,28,1731.88,25,6084,360,21
8,2017,June,29,28.76,1,1568,57,1
8,2017,June,30,294.79,15,944,156,8
8,2017,July,1,848.98,3,2582,145,9
8,2017,July,2,334.28,5,1871,174,10
8,2017,July,3,168.16,5,1760,173,6
8,2017,July,4,115.41,4,1138,109,2
8,2017,July,5,1319.99,14,8039,302,18
8,2017,July,6,829.63,21,4902,316,15
8,2017,July,7,1961.75,62,6955,710,21
8,2017,July,8,340.93,11,2416,101,2
8,2017,July,9,363.73,8,1355,142,5
8,2017,July,10,355.07,7,1717,161,14
8,2017,July,11,848.26,13,5015,324,17
8,2017,July,12,1302.84,26,8570,485,28
8,2017,July,13,775.12,21,7420,329,13
8,2017,July,14,940.27,8,7501,293,11
8,2017,July,15,687.28,21,7425,297,15
8,2017,July,16,1472.15,40,11401,488,23
8,2017,July,17,2990.01,49,12854,546,19
8,2017,July,18,2019.16,6,6369,217,9
8,2017,July,19,1122.88,30,6719,438,27
8,2017,July,20,1191.03,26,6697,322,8
8,2017,July,21,816.59,19,4474,305,18
8,2017,July,22,645.37,16,5286,250,14
8,2017,July,23,826.95,31,5487,351,19
8,2017,July,24,409.17,11,4684,270,11
8,2017,July,25,623.57,21,1507,292,14
8,2017,July,26,166.47,6,2176,204,22
8,2017,July,27,1232.99,40,2662,234,12
8,2017,July,28,242.64,6,771,170,5
8,2017,July,29,667.7,18,5494,255,10
8,2017,July,30,463.35,24,3569,299,17
8,2017,August,1,1347.26,29,7384,436,19
8,2017,August,2,347.38,6,1810,120,5
8,2017,August,3,1426.66,40,3995,288,16
8,2017,August,4,1449.9,46,3825,356,16
8,2017,August,5,449.43,21,3310,147,10
8,2017,August,6,480.85,5,4708,221,12
8,2017,August,7,2573.32,45,21415,657,20
8,2017,August,9,298.67,11,403,110,9
8,2017,August,10,734.36,20,3688,217,4
8,2017,August,11,769.09,22,3589,208,10
8,2017,August,12,1369.55,30,6471,421,14
8,2017,August,13,196.45,5,731,117,5
8,2017,August,14,1407.77,35,6107,413,18
8,2017,August,15,222.79,10,2175,184,10
8,2017,August,16,2859.3,11,5854,160,8
8,2017,August,17,860.71,15,3905,172,5
8,2017,August,18,1830.37,26,10163,236,21
8,2017,August,19,3920.28,34,4518,585,24
8,2017,August,20,1413.68,23,5709,293,15
8,2017,August,21,1344.89,32,4117,390,21
8,2017,August,22,854.67,24,8112,455,22
8,2017,August,24,757.15,10,4096,214,11
8,2017,August,25,739.65,13,2227,254,16
8,2017,August,26,452.6,22,2272,197,17
8,2017,August,27,1788.98,28,7729,451,23
8,2017,August,28,644.29,32,8082,336,17
8,2017,August,29,5749.12,84,14093,425,24
8,2017,August,30,1162.36,14,5816,326,14
8,2017,August,31,1211.59,43,7178,442,26
8,2017,September,1,1090.54,19,8092,438,17
8,2017,September,2,862.48,22,4057,244,11
8,2017,September,3,773.44,12,1315,175,14
8,2017,September,4,609.05,16,4284,164,14
8,2017,September,5,1354.67,25,3613,263,12
8,2017,September,6,2463.98,35,9823,634,31
8,2017,September,7,1900.63,32,6661,351,13
8,2017,September,8,496,7,2068,187,15
8,2017,September,9,316.1,13,608,107,8
8,2017,September,10,2079.9,64,4671,567,18
8,2017,September,11,846.51,16,3556,347,17
8,2017,September,12,2416.83,17,7573,612,37
8,2017,September,13,2189.63,62,8161,622,31
8,2017,September,14,3286.71,42,10606,552,26
8,2017,September,15,1250.78,34,13413,644,24
8,2017,September,16,828.87,30,6410,264,15
8,2017,September,17,337.33,8,2114,87,10
8,2017,September,18,710.14,17,4017,308,11
8,2017,September,19,994.61,20,10753,539,24
8,2017,September,20,567.08,35,5600,392,13
8,2017,September,21,1484.43,44,9059,464,18
8,2017,September,22,149.73,2,592,110,5
8,2017,September,23,66.79,6,562,40,4
8,2017,September,24,1009.64,30,3159,289,26
8,2017,September,25,258.13,2,1974,82,4
8,2017,September,26,722.7,11,7457,298,12
8,2017,September,27,937.69,16,4062,265,10
8,2017,September,28,2833.8,75,14890,792,36
8,2017,September,29,137.18,1,2916,38,1
8,2017,September,30,463.73,22,2522,261,8
8,2017,October,1,2184.33,36,6035,462,19
8,2017,October,2,412.39,9,2346,186,11
8,2017,October,3,920.12,14,2269,313,23
8,2017,October,4,1370.09,35,8433,586,23
8,2017,October,5,2063.98,20,7239,292,12
8,2017,October,6,2132.18,44,9926,470,26
8,2017,October,7,395.52,9,2221,137,6
8,2017,October,8,595.31,24,2197,239,11
8,2017,October,9,3420.77,28,9083,731,34
8,2017,October,10,1770.09,40,6890,514,17
8,2017,October,11,1003.58,24,6121,296,20
8,2017,October,12,708.27,15,2758,251,10
8,2017,October,13,549.46,13,4541,264,15
8,2017,October,14,403.75,7,3333,214,7
8,2017,October,15,777.8,14,3701,226,5
